net1,v(b0),v(b1),v(b2),v(b3),v(b4),v(b5),v(b6),v(Vout)/1e4,v(Vout)
1.14423403e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,6.19432360e-05,6.19432360e-01
3.12571769e-01,0.00000000e+00,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,6.29960354e-05,6.29960354e-01
9.77982590e-01,1.00000000e+00,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,6.40430653e-05,6.40430653e-01
6.45791614e-01,0.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,6.50884845e-05,6.50884845e-01
1.31120243e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,6.61355145e-05,6.61355145e-01
1.04702994e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e+00,6.70917769e-05,6.70917769e-01
6.75881121e-01,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e+00,6.81388069e-05,6.81388069e-01
3.43690144e-01,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e+00,6.91842261e-05,6.91842261e-01
1.00910097e+00,1.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e+00,7.02312560e-05,7.02312560e-01
1.77438708e-01,0.00000000e+00,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e+00,7.12840554e-05,7.12840554e-01
8.42849529e-01,1.00000000e+00,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.00000000e+00,7.23310853e-05,7.23310853e-01
