 v-sweep         dc1.v(Vout)     v-sweep         dc2.v(Vout)     v-sweep         dc3.v(Vout)    
 9.84000000e-01  1.79999917e+00  9.84000000e-01  1.79999854e+00  9.84000000e-01  1.79936026e+00 
 9.85000000e-01  1.79999917e+00  9.85000000e-01  1.79999856e+00  9.85000000e-01  1.79937402e+00 
 9.86000000e-01  1.79999917e+00  9.86000000e-01  1.79999858e+00  9.86000000e-01  1.79938753e+00 
 9.87000000e-01  1.79999917e+00  9.87000000e-01  1.79999859e+00  9.87000000e-01  1.79940077e+00 
 9.88000000e-01  1.79999917e+00  9.88000000e-01  1.79999861e+00  9.88000000e-01  1.79941377e+00 
 9.89000000e-01  1.79999917e+00  9.89000000e-01  1.79999863e+00  9.89000000e-01  1.79942651e+00 
 9.90000000e-01  1.79999917e+00  9.90000000e-01  1.79999865e+00  9.90000000e-01  1.79943901e+00 
 9.91000000e-01  1.79999917e+00  9.91000000e-01  1.79999866e+00  9.91000000e-01  1.79945127e+00 
 9.92000000e-01  1.79999917e+00  9.92000000e-01  1.79999868e+00  9.92000000e-01  1.79946329e+00 
 9.93000000e-01  1.79999917e+00  9.93000000e-01  1.79999869e+00  9.93000000e-01  1.79947507e+00 
 9.94000000e-01  1.79999917e+00  9.94000000e-01  1.79999871e+00  9.94000000e-01  1.79948663e+00 
 9.95000000e-01  1.79999917e+00  9.95000000e-01  1.79999872e+00  9.95000000e-01  1.79949796e+00 
 9.96000000e-01  1.79999917e+00  9.96000000e-01  1.79999873e+00  9.96000000e-01  1.79950907e+00 
 9.97000000e-01  1.79999917e+00  9.97000000e-01  1.79999874e+00  9.97000000e-01  1.79951996e+00 
 9.98000000e-01  1.79999917e+00  9.98000000e-01  1.79999876e+00  9.98000000e-01  1.79953063e+00 
 9.99000000e-01  1.79999917e+00  9.99000000e-01  1.79999877e+00  9.99000000e-01  1.79954110e+00 
 1.00000000e+00  1.79999917e+00  1.00000000e+00  1.79999878e+00  1.00000000e+00  1.79955136e+00 
 1.00100000e+00  1.79999917e+00  1.00100000e+00  1.79999879e+00  1.00100000e+00  1.79956141e+00 
 1.00200000e+00  1.79999917e+00  1.00200000e+00  1.79999880e+00  1.00200000e+00  1.79957126e+00 
 1.00300000e+00  1.79999917e+00  1.00300000e+00  1.79999882e+00  1.00300000e+00  1.79958092e+00 
 1.00400000e+00  1.79999917e+00  1.00400000e+00  1.79999883e+00  1.00400000e+00  1.79959038e+00 
 1.00500000e+00  1.79999917e+00  1.00500000e+00  1.79999884e+00  1.00500000e+00  1.79959966e+00 
 1.00600000e+00  1.79999917e+00  1.00600000e+00  1.79999885e+00  1.00600000e+00  1.79960874e+00 
 1.00700000e+00  1.79999917e+00  1.00700000e+00  1.79999886e+00  1.00700000e+00  1.79961764e+00 
 1.00800000e+00  1.79999917e+00  1.00800000e+00  1.79999886e+00  1.00800000e+00  1.79962636e+00 
 1.00900000e+00  1.79999917e+00  1.00900000e+00  1.79999887e+00  1.00900000e+00  1.79963491e+00 
 1.01000000e+00  1.79999917e+00  1.01000000e+00  1.79999888e+00  1.01000000e+00  1.79964328e+00 
 1.01100000e+00  1.79999917e+00  1.01100000e+00  1.79999889e+00  1.01100000e+00  1.79965148e+00 
 1.01200000e+00  1.79999917e+00  1.01200000e+00  1.79999890e+00  1.01200000e+00  1.79965951e+00 
 1.01300000e+00  1.79999917e+00  1.01300000e+00  1.79999891e+00  1.01300000e+00  1.79966737e+00 
 1.01400000e+00  1.79999917e+00  1.01400000e+00  1.79999891e+00  1.01400000e+00  1.79967507e+00 
 1.01500000e+00  1.79999917e+00  1.01500000e+00  1.79999892e+00  1.01500000e+00  1.79968261e+00 
 1.01600000e+00  1.79999917e+00  1.01600000e+00  1.79999893e+00  1.01600000e+00  1.79969000e+00 
 1.01700000e+00  1.79999917e+00  1.01700000e+00  1.79999893e+00  1.01700000e+00  1.79969723e+00 
 1.01800000e+00  1.79999917e+00  1.01800000e+00  1.79999894e+00  1.01800000e+00  1.79970431e+00 
 1.01900000e+00  1.79999917e+00  1.01900000e+00  1.79999895e+00  1.01900000e+00  1.79971061e+00 
 1.02000000e+00  1.79999917e+00  1.02000000e+00  1.79999895e+00  1.02000000e+00  1.79971739e+00 
 1.02100000e+00  1.79999917e+00  1.02100000e+00  1.79999896e+00  1.02100000e+00  1.79972404e+00 
 1.02200000e+00  1.79999917e+00  1.02200000e+00  1.79999897e+00  1.02200000e+00  1.79973054e+00 
 1.02300000e+00  1.79999917e+00  1.02300000e+00  1.79999897e+00  1.02300000e+00  1.79973690e+00 
 1.02400000e+00  1.79999917e+00  1.02400000e+00  1.79999898e+00  1.02400000e+00  1.79974304e+00 
 1.02500000e+00  1.79999917e+00  1.02500000e+00  1.79999898e+00  1.02500000e+00  1.79975136e+00 
 1.02600000e+00  1.79999917e+00  1.02600000e+00  1.79999899e+00  1.02600000e+00  1.79975740e+00 
 1.02700000e+00  1.79999917e+00  1.02700000e+00  1.79999899e+00  1.02700000e+00  1.79976091e+00 
 1.02800000e+00  1.79999917e+00  1.02800000e+00  1.79999900e+00  1.02800000e+00  1.79976662e+00 
 1.02900000e+00  1.79999917e+00  1.02900000e+00  1.79999900e+00  1.02900000e+00  1.79977221e+00 
 1.03000000e+00  1.79999917e+00  1.03000000e+00  1.79999901e+00  1.03000000e+00  1.79977767e+00 
 1.03100000e+00  1.79999917e+00  1.03100000e+00  1.79999901e+00  1.03100000e+00  1.79978302e+00 
 1.03200000e+00  1.79999917e+00  1.03200000e+00  1.79999902e+00  1.03200000e+00  1.79978825e+00 
 1.03300000e+00  1.79999917e+00  1.03300000e+00  1.79999902e+00  1.03300000e+00  1.79979337e+00 
 1.03400000e+00  1.79999917e+00  1.03400000e+00  1.79999902e+00  1.03400000e+00  1.79979837e+00 
 1.03500000e+00  1.79999917e+00  1.03500000e+00  1.79999903e+00  1.03500000e+00  1.79980327e+00 
 1.03600000e+00  1.79999917e+00  1.03600000e+00  1.79999903e+00  1.03600000e+00  1.79980805e+00 
 1.03700000e+00  1.79999917e+00  1.03700000e+00  1.79999903e+00  1.03700000e+00  1.79981273e+00 
 1.03800000e+00  1.79999917e+00  1.03800000e+00  1.79999904e+00  1.03800000e+00  1.79981731e+00 
 1.03900000e+00  1.79999917e+00  1.03900000e+00  1.79999904e+00  1.03900000e+00  1.79982178e+00 
 1.04000000e+00  1.79999917e+00  1.04000000e+00  1.79999905e+00  1.04000000e+00  1.79982615e+00 
 1.04100000e+00  1.79999917e+00  1.04100000e+00  1.79999905e+00  1.04100000e+00  1.79983043e+00 
 1.04200000e+00  1.79999917e+00  1.04200000e+00  1.79999905e+00  1.04200000e+00  1.79983461e+00 
 1.04300000e+00  1.79999917e+00  1.04300000e+00  1.79999905e+00  1.04300000e+00  1.79983869e+00 
 1.04400000e+00  1.79999917e+00  1.04400000e+00  1.79999906e+00  1.04400000e+00  1.79984268e+00 
 1.04500000e+00  1.79999917e+00  1.04500000e+00  1.79999906e+00  1.04500000e+00  1.79984658e+00 
 1.04600000e+00  1.79999917e+00  1.04600000e+00  1.79999906e+00  1.04600000e+00  1.79985040e+00 
 1.04700000e+00  1.79999917e+00  1.04700000e+00  1.79999907e+00  1.04700000e+00  1.79985412e+00 
 1.04800000e+00  1.79999917e+00  1.04800000e+00  1.79999907e+00  1.04800000e+00  1.79985776e+00 
 1.04900000e+00  1.79999917e+00  1.04900000e+00  1.79999907e+00  1.04900000e+00  1.79986132e+00 
 1.05000000e+00  1.79999917e+00  1.05000000e+00  1.79999907e+00  1.05000000e+00  1.79986479e+00 
 1.05100000e+00  1.79999917e+00  1.05100000e+00  1.79999908e+00  1.05100000e+00  1.79986818e+00 
 1.05200000e+00  1.79999917e+00  1.05200000e+00  1.79999908e+00  1.05200000e+00  1.79987150e+00 
 1.05300000e+00  1.79999917e+00  1.05300000e+00  1.79999908e+00  1.05300000e+00  1.79987474e+00 
 1.05400000e+00  1.79999917e+00  1.05400000e+00  1.79999908e+00  1.05400000e+00  1.79987790e+00 
 1.05500000e+00  1.79999917e+00  1.05500000e+00  1.79999908e+00  1.05500000e+00  1.79988099e+00 
 1.05600000e+00  1.79999917e+00  1.05600000e+00  1.79999909e+00  1.05600000e+00  1.79988400e+00 
 1.05700000e+00  1.79999917e+00  1.05700000e+00  1.79999909e+00  1.05700000e+00  1.79988695e+00 
 1.05800000e+00  1.79999917e+00  1.05800000e+00  1.79999909e+00  1.05800000e+00  1.79988983e+00 
 1.05900000e+00  1.79999917e+00  1.05900000e+00  1.79999909e+00  1.05900000e+00  1.79989263e+00 
 1.06000000e+00  1.79999917e+00  1.06000000e+00  1.79999909e+00  1.06000000e+00  1.79989537e+00 
 1.06100000e+00  1.79999917e+00  1.06100000e+00  1.79999909e+00  1.06100000e+00  1.79989805e+00 
 1.06200000e+00  1.79999917e+00  1.06200000e+00  1.79999910e+00  1.06200000e+00  1.79990066e+00 
 1.06300000e+00  1.79999917e+00  1.06300000e+00  1.79999910e+00  1.06300000e+00  1.79990321e+00 
 1.06400000e+00  1.79999917e+00  1.06400000e+00  1.79999910e+00  1.06400000e+00  1.79990570e+00 
 1.06500000e+00  1.79999917e+00  1.06500000e+00  1.79999910e+00  1.06500000e+00  1.79990813e+00 
 1.06600000e+00  1.79999917e+00  1.06600000e+00  1.79999910e+00  1.06600000e+00  1.79991050e+00 
 1.06700000e+00  1.79999917e+00  1.06700000e+00  1.79999910e+00  1.06700000e+00  1.79991281e+00 
 1.06800000e+00  1.79999917e+00  1.06800000e+00  1.79999911e+00  1.06800000e+00  1.79991507e+00 
 1.06900000e+00  1.79999917e+00  1.06900000e+00  1.79999911e+00  1.06900000e+00  1.79991727e+00 
 1.07000000e+00  1.79999917e+00  1.07000000e+00  1.79999911e+00  1.07000000e+00  1.79991942e+00 
 1.07100000e+00  1.79999917e+00  1.07100000e+00  1.79999911e+00  1.07100000e+00  1.79992151e+00 
 1.07200000e+00  1.79999917e+00  1.07200000e+00  1.79999911e+00  1.07200000e+00  1.79992356e+00 
 1.07300000e+00  1.79999917e+00  1.07300000e+00  1.79999911e+00  1.07300000e+00  1.79992555e+00 
 1.07400000e+00  1.79999917e+00  1.07400000e+00  1.79999911e+00  1.07400000e+00  1.79992749e+00 
 1.07500000e+00  1.79999917e+00  1.07500000e+00  1.79999911e+00  1.07500000e+00  1.79992939e+00 
 1.07600000e+00  1.79999917e+00  1.07600000e+00  1.79999911e+00  1.07600000e+00  1.79993124e+00 
 1.07700000e+00  1.79999917e+00  1.07700000e+00  1.79999912e+00  1.07700000e+00  1.79993305e+00 
 1.07800000e+00  1.79999917e+00  1.07800000e+00  1.79999912e+00  1.07800000e+00  1.79993480e+00 
 1.07900000e+00  1.79999917e+00  1.07900000e+00  1.79999912e+00  1.07900000e+00  1.79993652e+00 
 1.08000000e+00  1.79999917e+00  1.08000000e+00  1.79999912e+00  1.08000000e+00  1.79993819e+00 
 1.08100000e+00  1.79999917e+00  1.08100000e+00  1.79999912e+00  1.08100000e+00  1.79993982e+00 
 1.08200000e+00  1.79999917e+00  1.08200000e+00  1.79999912e+00  1.08200000e+00  1.79994141e+00 
 1.08300000e+00  1.79999917e+00  1.08300000e+00  1.79999912e+00  1.08300000e+00  1.79994296e+00 
 1.08400000e+00  1.79999917e+00  1.08400000e+00  1.79999912e+00  1.08400000e+00  1.79994447e+00 
 1.08500000e+00  1.79999917e+00  1.08500000e+00  1.79999912e+00  1.08500000e+00  1.79994594e+00 
 1.08600000e+00  1.79999917e+00  1.08600000e+00  1.79999912e+00  1.08600000e+00  1.79994738e+00 
 1.08700000e+00  1.79999917e+00  1.08700000e+00  1.79999912e+00  1.08700000e+00  1.79994878e+00 
 1.08800000e+00  1.79999917e+00  1.08800000e+00  1.79999913e+00  1.08800000e+00  1.79995014e+00 
 1.08900000e+00  1.79999917e+00  1.08900000e+00  1.79999913e+00  1.08900000e+00  1.79995147e+00 
 1.09000000e+00  1.79999917e+00  1.09000000e+00  1.79999913e+00  1.09000000e+00  1.79995276e+00 
 1.09100000e+00  1.79999917e+00  1.09100000e+00  1.79999913e+00  1.09100000e+00  1.79995402e+00 
 1.09200000e+00  1.79999917e+00  1.09200000e+00  1.79999913e+00  1.09200000e+00  1.79995525e+00 
 1.09300000e+00  1.79999917e+00  1.09300000e+00  1.79999913e+00  1.09300000e+00  1.79995645e+00 
 1.09400000e+00  1.79999917e+00  1.09400000e+00  1.79999913e+00  1.09400000e+00  1.79995761e+00 
 1.09500000e+00  1.79999917e+00  1.09500000e+00  1.79999913e+00  1.09500000e+00  1.79995875e+00 
 1.09600000e+00  1.79999917e+00  1.09600000e+00  1.79999913e+00  1.09600000e+00  1.79995986e+00 
 1.09700000e+00  1.79999917e+00  1.09700000e+00  1.79999913e+00  1.09700000e+00  1.79996093e+00 
 1.09800000e+00  1.79999917e+00  1.09800000e+00  1.79999913e+00  1.09800000e+00  1.79996198e+00 
 1.09900000e+00  1.79999917e+00  1.09900000e+00  1.79999913e+00  1.09900000e+00  1.79996300e+00 
 1.10000000e+00  1.79999917e+00  1.10000000e+00  1.79999913e+00  1.10000000e+00  1.79996400e+00 
 1.10100000e+00  1.79999917e+00  1.10100000e+00  1.79999913e+00  1.10100000e+00  1.79996497e+00 
 1.10200000e+00  1.79999917e+00  1.10200000e+00  1.79999913e+00  1.10200000e+00  1.79996592e+00 
 1.10300000e+00  1.79999917e+00  1.10300000e+00  1.79999913e+00  1.10300000e+00  1.79996683e+00 
 1.10400000e+00  1.79999917e+00  1.10400000e+00  1.79999913e+00  1.10400000e+00  1.79996773e+00 
 1.10500000e+00  1.79999917e+00  1.10500000e+00  1.79999913e+00  1.10500000e+00  1.79996860e+00 
 1.10600000e+00  1.79999917e+00  1.10600000e+00  1.79999914e+00  1.10600000e+00  1.79996945e+00 
 1.10700000e+00  1.79999917e+00  1.10700000e+00  1.79999914e+00  1.10700000e+00  1.79997027e+00 
 1.10800000e+00  1.79999917e+00  1.10800000e+00  1.79999914e+00  1.10800000e+00  1.79997108e+00 
 1.10900000e+00  1.79999917e+00  1.10900000e+00  1.79999914e+00  1.10900000e+00  1.79997186e+00 
 1.11000000e+00  1.79999917e+00  1.11000000e+00  1.79999914e+00  1.11000000e+00  1.79997262e+00 
 1.11100000e+00  1.79999917e+00  1.11100000e+00  1.79999914e+00  1.11100000e+00  1.79997336e+00 
 1.11200000e+00  1.79999917e+00  1.11200000e+00  1.79999914e+00  1.11200000e+00  1.79997409e+00 
 1.11300000e+00  1.79999917e+00  1.11300000e+00  1.79999914e+00  1.11300000e+00  1.79997479e+00 
 1.11400000e+00  1.79999917e+00  1.11400000e+00  1.79999914e+00  1.11400000e+00  1.79997547e+00 
 1.11500000e+00  1.79999917e+00  1.11500000e+00  1.79999914e+00  1.11500000e+00  1.79997614e+00 
 1.11600000e+00  1.79999917e+00  1.11600000e+00  1.79999914e+00  1.11600000e+00  1.79997678e+00 
 1.11700000e+00  1.79999917e+00  1.11700000e+00  1.79999914e+00  1.11700000e+00  1.79997741e+00 
 1.11800000e+00  1.79999917e+00  1.11800000e+00  1.79999914e+00  1.11800000e+00  1.79997803e+00 
 1.11900000e+00  1.79999917e+00  1.11900000e+00  1.79999914e+00  1.11900000e+00  1.79997862e+00 
 1.12000000e+00  1.79999917e+00  1.12000000e+00  1.79999914e+00  1.12000000e+00  1.79997920e+00 
 1.12100000e+00  1.79999917e+00  1.12100000e+00  1.79999914e+00  1.12100000e+00  1.79997977e+00 
 1.12200000e+00  1.79999917e+00  1.12200000e+00  1.79999914e+00  1.12200000e+00  1.79998032e+00 
 1.12300000e+00  1.79999917e+00  1.12300000e+00  1.79999914e+00  1.12300000e+00  1.79998085e+00 
 1.12400000e+00  1.79999917e+00  1.12400000e+00  1.79999914e+00  1.12400000e+00  1.79998137e+00 
 1.12500000e+00  1.79999917e+00  1.12500000e+00  1.79999914e+00  1.12500000e+00  1.79998187e+00 
 1.12600000e+00  1.79999917e+00  1.12600000e+00  1.79999914e+00  1.12600000e+00  1.79998236e+00 
 1.12700000e+00  1.79999917e+00  1.12700000e+00  1.79999914e+00  1.12700000e+00  1.79998284e+00 
 1.12800000e+00  1.79999917e+00  1.12800000e+00  1.79999914e+00  1.12800000e+00  1.79998331e+00 
 1.12900000e+00  1.79999917e+00  1.12900000e+00  1.79999914e+00  1.12900000e+00  1.79998376e+00 
 1.13000000e+00  1.79999917e+00  1.13000000e+00  1.79999914e+00  1.13000000e+00  1.79998420e+00 
 1.13100000e+00  1.79999917e+00  1.13100000e+00  1.79999914e+00  1.13100000e+00  1.79998463e+00 
 1.13200000e+00  1.79999917e+00  1.13200000e+00  1.79999914e+00  1.13200000e+00  1.79998504e+00 
 1.13300000e+00  1.79999917e+00  1.13300000e+00  1.79999914e+00  1.13300000e+00  1.79998545e+00 
 1.13400000e+00  1.79999917e+00  1.13400000e+00  1.79999914e+00  1.13400000e+00  1.79998584e+00 
 1.13500000e+00  1.79999917e+00  1.13500000e+00  1.79999914e+00  1.13500000e+00  1.79998622e+00 
 1.13600000e+00  1.79999917e+00  1.13600000e+00  1.79999914e+00  1.13600000e+00  1.79998659e+00 
 1.13700000e+00  1.79999917e+00  1.13700000e+00  1.79999914e+00  1.13700000e+00  1.79998695e+00 
 1.13800000e+00  1.79999917e+00  1.13800000e+00  1.79999914e+00  1.13800000e+00  1.79998730e+00 
 1.13900000e+00  1.79999917e+00  1.13900000e+00  1.79999914e+00  1.13900000e+00  1.79998764e+00 
 1.14000000e+00  1.79999917e+00  1.14000000e+00  1.79999914e+00  1.14000000e+00  1.79998798e+00 
 1.14100000e+00  1.79999917e+00  1.14100000e+00  1.79999914e+00  1.14100000e+00  1.79998830e+00 
 1.14200000e+00  1.79999917e+00  1.14200000e+00  1.79999914e+00  1.14200000e+00  1.79998861e+00 
 1.14300000e+00  1.79999917e+00  1.14300000e+00  1.79999914e+00  1.14300000e+00  1.79998892e+00 
 1.14400000e+00  1.79999917e+00  1.14400000e+00  1.79999914e+00  1.14400000e+00  1.79998921e+00 
 1.14500000e+00  1.79999917e+00  1.14500000e+00  1.79999914e+00  1.14500000e+00  1.79998950e+00 
 1.14600000e+00  1.79999917e+00  1.14600000e+00  1.79999914e+00  1.14600000e+00  1.79998978e+00 
 1.14700000e+00  1.79999917e+00  1.14700000e+00  1.79999915e+00  1.14700000e+00  1.79999005e+00 
 1.14800000e+00  1.79999917e+00  1.14800000e+00  1.79999914e+00  1.14800000e+00  1.79999032e+00 
 1.14900000e+00  1.79999917e+00  1.14900000e+00  1.79999914e+00  1.14900000e+00  1.79999057e+00 
 1.15000000e+00  1.79999917e+00  1.15000000e+00  1.79999914e+00  1.15000000e+00  1.79999082e+00 
 1.15100000e+00  1.79999917e+00  1.15100000e+00  1.79999914e+00  1.15100000e+00  1.79999106e+00 
 1.15200000e+00  1.79999917e+00  1.15200000e+00  1.79999914e+00  1.15200000e+00  1.79999130e+00 
 1.15300000e+00  1.79999917e+00  1.15300000e+00  1.79999915e+00  1.15300000e+00  1.79999153e+00 
 1.15400000e+00  1.79999917e+00  1.15400000e+00  1.79999914e+00  1.15400000e+00  1.79999175e+00 
 1.15500000e+00  1.79999917e+00  1.15500000e+00  1.79999915e+00  1.15500000e+00  1.79999197e+00 
 1.15600000e+00  1.79999917e+00  1.15600000e+00  1.79999915e+00  1.15600000e+00  1.79999218e+00 
 1.15700000e+00  1.79999917e+00  1.15700000e+00  1.79999915e+00  1.15700000e+00  1.79999238e+00 
 1.15800000e+00  1.79999917e+00  1.15800000e+00  1.79999915e+00  1.15800000e+00  1.79999258e+00 
 1.15900000e+00  1.79999917e+00  1.15900000e+00  1.79999915e+00  1.15900000e+00  1.79999277e+00 
 1.16000000e+00  1.79999917e+00  1.16000000e+00  1.79999915e+00  1.16000000e+00  1.79999296e+00 
 1.16100000e+00  1.79999917e+00  1.16100000e+00  1.79999915e+00  1.16100000e+00  1.79999314e+00 
 1.16200000e+00  1.79999917e+00  1.16200000e+00  1.79999915e+00  1.16200000e+00  1.79999332e+00 
 1.16300000e+00  1.79999917e+00  1.16300000e+00  1.79999915e+00  1.16300000e+00  1.79999349e+00 
 1.16400000e+00  1.79999917e+00  1.16400000e+00  1.79999915e+00  1.16400000e+00  1.79999365e+00 
 1.16500000e+00  1.79999917e+00  1.16500000e+00  1.79999915e+00  1.16500000e+00  1.79999381e+00 
 1.16600000e+00  1.79999917e+00  1.16600000e+00  1.79999915e+00  1.16600000e+00  1.79999397e+00 
 1.16700000e+00  1.79999917e+00  1.16700000e+00  1.79999915e+00  1.16700000e+00  1.79999412e+00 
 1.16800000e+00  1.79999917e+00  1.16800000e+00  1.79999915e+00  1.16800000e+00  1.79999427e+00 
 1.16900000e+00  1.79999917e+00  1.16900000e+00  1.79999915e+00  1.16900000e+00  1.79999442e+00 
 1.17000000e+00  1.79999917e+00  1.17000000e+00  1.79999915e+00  1.17000000e+00  1.79999456e+00 
 1.17100000e+00  1.79999917e+00  1.17100000e+00  1.79999915e+00  1.17100000e+00  1.79999469e+00 
 1.17200000e+00  1.79999917e+00  1.17200000e+00  1.79999915e+00  1.17200000e+00  1.79999482e+00 
 1.17300000e+00  1.79999917e+00  1.17300000e+00  1.79999915e+00  1.17300000e+00  1.79999495e+00 
 1.17400000e+00  1.79999917e+00  1.17400000e+00  1.79999915e+00  1.17400000e+00  1.79999507e+00 
 1.17500000e+00  1.79999917e+00  1.17500000e+00  1.79999915e+00  1.17500000e+00  1.79999519e+00 
 1.17600000e+00  1.79999917e+00  1.17600000e+00  1.79999915e+00  1.17600000e+00  1.79999531e+00 
 1.17700000e+00  1.79999917e+00  1.17700000e+00  1.79999915e+00  1.17700000e+00  1.79999543e+00 
 1.17800000e+00  1.79999917e+00  1.17800000e+00  1.79999915e+00  1.17800000e+00  1.79999553e+00 
 1.17900000e+00  1.79999917e+00  1.17900000e+00  1.79999915e+00  1.17900000e+00  1.79999564e+00 
 1.18000000e+00  1.79999917e+00  1.18000000e+00  1.79999915e+00  1.18000000e+00  1.79999575e+00 
 1.18100000e+00  1.79999917e+00  1.18100000e+00  1.79999915e+00  1.18100000e+00  1.79999585e+00 
 1.18200000e+00  1.79999917e+00  1.18200000e+00  1.79999915e+00  1.18200000e+00  1.79999594e+00 
 1.18300000e+00  1.79999917e+00  1.18300000e+00  1.79999915e+00  1.18300000e+00  1.79999604e+00 
 1.18400000e+00  1.79999917e+00  1.18400000e+00  1.79999915e+00  1.18400000e+00  1.79999613e+00 
 1.18500000e+00  1.79999917e+00  1.18500000e+00  1.79999915e+00  1.18500000e+00  1.79999622e+00 
 1.18600000e+00  1.79999917e+00  1.18600000e+00  1.79999915e+00  1.18600000e+00  1.79999631e+00 
 1.18700000e+00  1.79999917e+00  1.18700000e+00  1.79999915e+00  1.18700000e+00  1.79999639e+00 
 1.18800000e+00  1.79999917e+00  1.18800000e+00  1.79999915e+00  1.18800000e+00  1.79999647e+00 
 1.18900000e+00  1.79999917e+00  1.18900000e+00  1.79999915e+00  1.18900000e+00  1.79999655e+00 
 1.19000000e+00  1.79999917e+00  1.19000000e+00  1.79999915e+00  1.19000000e+00  1.79999663e+00 
 1.19100000e+00  1.79999917e+00  1.19100000e+00  1.79999915e+00  1.19100000e+00  1.79999670e+00 
 1.19200000e+00  1.79999917e+00  1.19200000e+00  1.79999915e+00  1.19200000e+00  1.79999678e+00 
 1.19300000e+00  1.79999917e+00  1.19300000e+00  1.79999915e+00  1.19300000e+00  1.79999685e+00 
 1.19400000e+00  1.79999917e+00  1.19400000e+00  1.79999915e+00  1.19400000e+00  1.79999692e+00 
 1.19500000e+00  1.79999917e+00  1.19500000e+00  1.79999915e+00  1.19500000e+00  1.79999698e+00 
 1.19600000e+00  1.79999917e+00  1.19600000e+00  1.79999915e+00  1.19600000e+00  1.79999705e+00 
 1.19700000e+00  1.79999917e+00  1.19700000e+00  1.79999915e+00  1.19700000e+00  1.79999711e+00 
 1.19800000e+00  1.79999917e+00  1.19800000e+00  1.79999915e+00  1.19800000e+00  1.79999717e+00 
 1.19900000e+00  1.79999917e+00  1.19900000e+00  1.79999915e+00  1.19900000e+00  1.79999723e+00 
 1.20000000e+00  1.79999917e+00  1.20000000e+00  1.79999915e+00  1.20000000e+00  1.79999729e+00 
 1.20100000e+00  1.79999917e+00  1.20100000e+00  1.79999915e+00  1.20100000e+00  1.79999734e+00 
 1.20200000e+00  1.79999917e+00  1.20200000e+00  1.79999915e+00  1.20200000e+00  1.79999739e+00 
 1.20300000e+00  1.79999917e+00  1.20300000e+00  1.79999915e+00  1.20300000e+00  1.79999745e+00 
 1.20400000e+00  1.79999917e+00  1.20400000e+00  1.79999915e+00  1.20400000e+00  1.79999750e+00 
 1.20500000e+00  1.79999917e+00  1.20500000e+00  1.79999915e+00  1.20500000e+00  1.79999755e+00 
 1.20600000e+00  1.79999917e+00  1.20600000e+00  1.79999915e+00  1.20600000e+00  1.79999759e+00 
 1.20700000e+00  1.79999917e+00  1.20700000e+00  1.79999915e+00  1.20700000e+00  1.79999764e+00 
 1.20800000e+00  1.79999917e+00  1.20800000e+00  1.79999915e+00  1.20800000e+00  1.79999769e+00 
 1.20900000e+00  1.79999917e+00  1.20900000e+00  1.79999915e+00  1.20900000e+00  1.79999773e+00 
 1.21000000e+00  1.79999917e+00  1.21000000e+00  1.79999915e+00  1.21000000e+00  1.79999777e+00 
 1.21100000e+00  1.79999917e+00  1.21100000e+00  1.79999915e+00  1.21100000e+00  1.79999781e+00 
 1.21200000e+00  1.79999917e+00  1.21200000e+00  1.79999915e+00  1.21200000e+00  1.79999785e+00 
 1.21300000e+00  1.79999917e+00  1.21300000e+00  1.79999915e+00  1.21300000e+00  1.79999789e+00 
 1.21400000e+00  1.79999917e+00  1.21400000e+00  1.79999915e+00  1.21400000e+00  1.79999793e+00 
 1.21500000e+00  1.79999917e+00  1.21500000e+00  1.79999915e+00  1.21500000e+00  1.79999796e+00 
 1.21600000e+00  1.79999917e+00  1.21600000e+00  1.79999915e+00  1.21600000e+00  1.79999800e+00 
 1.21700000e+00  1.79999917e+00  1.21700000e+00  1.79999915e+00  1.21700000e+00  1.79999803e+00 
 1.21800000e+00  1.79999917e+00  1.21800000e+00  1.79999915e+00  1.21800000e+00  1.79999806e+00 
 1.21900000e+00  1.79999917e+00  1.21900000e+00  1.79999915e+00  1.21900000e+00  1.79999810e+00 
 1.22000000e+00  1.79999917e+00  1.22000000e+00  1.79999915e+00  1.22000000e+00  1.79999813e+00 
 1.22100000e+00  1.79999917e+00  1.22100000e+00  1.79999915e+00  1.22100000e+00  1.79999816e+00 
 1.22200000e+00  1.79999917e+00  1.22200000e+00  1.79999915e+00  1.22200000e+00  1.79999819e+00 
 1.22300000e+00  1.79999917e+00  1.22300000e+00  1.79999915e+00  1.22300000e+00  1.79999822e+00 
 1.22400000e+00  1.79999917e+00  1.22400000e+00  1.79999915e+00  1.22400000e+00  1.79999824e+00 
 1.22500000e+00  1.79999917e+00  1.22500000e+00  1.79999915e+00  1.22500000e+00  1.79999827e+00 
 1.22600000e+00  1.79999917e+00  1.22600000e+00  1.79999915e+00  1.22600000e+00  1.79999829e+00 
 1.22700000e+00  1.79999917e+00  1.22700000e+00  1.79999915e+00  1.22700000e+00  1.79999832e+00 
 1.22800000e+00  1.79999917e+00  1.22800000e+00  1.79999915e+00  1.22800000e+00  1.79999835e+00 
 1.22900000e+00  1.79999917e+00  1.22900000e+00  1.79999915e+00  1.22900000e+00  1.79999837e+00 
 1.23000000e+00  1.79999917e+00  1.23000000e+00  1.79999915e+00  1.23000000e+00  1.79999839e+00 
 1.23100000e+00  1.79999917e+00  1.23100000e+00  1.79999915e+00  1.23100000e+00  1.79999841e+00 
 1.23200000e+00  1.79999917e+00  1.23200000e+00  1.79999915e+00  1.23200000e+00  1.79999843e+00 
